tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,Source,Target,Source_DC,Target_DC,Source_CC,Target_CC,Source_BC,Target_BC
2023-03-09,12,148,2000000001189010,153,2000000001350180,1.0,4,0,,148_2000000001189010,153_2000000001350180,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,21,161,2000000002031523,165,2000000000969969,1014299.0,2,0,,161_2000000002031523,165_2000000000969969,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,21,148,2000000001112004,134,2000000001143259,94348.0,6,0,,148_2000000001112004,134_2000000001143259,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,6,136,2000000001024851,165,2000000000801196,1216.0,7,0,,136_2000000001024851,165_2000000000801196,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,21,150,2000000001044268,133,2000000001624164,76661.0,2,0,,150_2000000001044268,133_2000000001624164,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,12,133,2000000001905947,132,2000000000198405,791880.0,5,0,,133_2000000001905947,132_2000000000198405,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-11,12,148,2000000001553748,134,2000000000976028,260036.0,6,0,,148_2000000001553748,134_2000000000976028,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,0,166,2000000000582634,134,2000000001607268,313238.0,2,0,,166_2000000000582634,134_2000000001607268,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,161,2000000001388768,165,2000000001102039,77180.0,2,0,,161_2000000001388768,165_2000000001102039,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,21,148,2000000001612037,134,2000000000151862,2062970.0,2,0,,148_2000000001612037,134_2000000000151862,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,9,165,2000000000957228,153,2000000001341434,5428.0,3,0,,165_2000000000957228,153_2000000001341434,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,9,135,2000000001465062,153,2000000001835764,125267.0,5,0,,135_2000000001465062,153_2000000001835764,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,21,161,2000000001782306,159,2000000001317660,123121.0,2,0,,161_2000000001782306,159_2000000001317660,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,108,2000000001175673,165,2000000001073889,1785789.0,1,0,,108_2000000001175673,165_2000000001073889,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,12,137,2000000001705015,158,2000000001113447,1.0,7,3,,137_2000000001705015,158_2000000001113447,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,150,2000000001300694,133,2000000000235870,1.0,2,0,,150_2000000001300694,133_2000000000235870,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,18,136,2000000001449859,160,2000000001539522,619501.0,7,3,,136_2000000001449859,160_2000000001539522,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,166,2000000000940984,159,2000000000853917,79175.0,2,0,,166_2000000000940984,159_2000000000853917,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,15,148,2000000001573372,153,2000000001317763,7247.0,4,0,,148_2000000001573372,153_2000000001317763,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,15,161,2000000001775049,160,2000000001181887,145330.0,7,0,,161_2000000001775049,160_2000000001181887,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,6,136,2000000001847826,159,2000000001553860,66058.0,7,0,,136_2000000001847826,159_2000000001553860,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,166,2000000001676949,165,2000000001496133,51005.0,7,0,,166_2000000001676949,165_2000000001496133,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,21,148,2000000000931008,133,2000000001122510,341276.0,2,0,,148_2000000000931008,133_2000000001122510,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,161,2000000000186412,134,2000000001267640,165694.0,7,1,,161_2000000000186412,134_2000000001267640,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,148,2000000000172054,165,2000000001166573,174642.0,4,0,,148_2000000000172054,165_2000000001166573,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,18,157,2000000001166010,153,2000000001641247,145806.0,5,0,,157_2000000001166010,153_2000000001641247,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,21,149,2000000001669654,133,2000000000214811,166255.0,4,0,,149_2000000001669654,133_2000000000214811,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,6,165,2000000000545617,136,2000000000257286,79718.0,4,0,,165_2000000000545617,136_2000000000257286,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-26,18,161,2000000001457909,131,2000000001002455,72076.0,2,0,,161_2000000001457909,131_2000000001002455,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,147,2000000000203984,134,2000000001195546,1.0,4,0,,147_2000000000203984,134_2000000001195546,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,15,161,2000000000477669,153,2000000001593420,92092.0,2,0,,161_2000000000477669,153_2000000001593420,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,15,136,2000000001527116,159,2000000000259548,32063.0,2,0,,136_2000000001527116,159_2000000000259548,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,161,2000000000874758,135,2000000000679623,75999.0,2,0,,161_2000000000874758,135_2000000000679623,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,21,162,2000000001953864,134,2000000001346126,9307428.0,2,0,01,162_2000000001953864,134_2000000001346126,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,18,166,2000000001682160,133,2000000000889089,34861.0,4,0,,166_2000000001682160,133_2000000000889089,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,9,161,2000000001009290,161,2000000001129638,159714.0,2,0,,161_2000000001009290,161_2000000001129638,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,158,2000000001479889,166,2000000001725958,138904.0,7,0,,158_2000000001479889,166_2000000001725958,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,12,161,2000000000201686,165,2000000000001209,266979.0,2,0,,161_2000000000201686,165_2000000000001209,5.0150451354062184e-05,0.00010030090270812437,0.0,0.00010030090270812437,0.0,0.0
2023-03-24,21,154,2000000000747894,159,2000000001824504,242091.0,2,0,,154_2000000000747894,159_2000000001824504,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,6,160,2000000000216741,159,2000000001046145,237090.0,7,0,,160_2000000000216741,159_2000000001046145,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-19,9,154,2000000001413028,165,2000000000277974,245259.0,2,0,,154_2000000001413028,165_2000000000277974,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-21,9,160,2000000001015176,161,2000000001321985,8424729.0,2,0,,160_2000000001015176,161_2000000001321985,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,6,160,2000000001596682,133,2000000001034252,176357.0,4,0,,160_2000000001596682,133_2000000001034252,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,108,2000000000693828,131,2000000001707440,21442411.0,1,0,,108_2000000000693828,131_2000000001707440,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-12,0,166,2000000000687720,160,2000000001832824,138402.0,2,0,,166_2000000000687720,160_2000000001832824,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,18,136,2000000001470961,153,2000000000364419,101888.0,4,0,,136_2000000001470961,153_2000000000364419,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,18,107,2000000001026262,165,2000000001221122,173670.0,1,0,,107_2000000001026262,165_2000000001221122,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,0,160,2000000001283776,133,2000000000744698,1360989.0,2,0,,160_2000000001283776,133_2000000000744698,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,12,135,2000000001802574,153,2000000001336097,208186.0,3,0,,135_2000000001802574,153_2000000001336097,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,162,2000000001012724,165,2000000000061114,351482.0,2,0,,162_2000000001012724,165_2000000000061114,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,12,153,2000000000531251,160,2000000000177617,198377.0,2,0,01,153_2000000000531251,160_2000000000177617,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,6,154,2000000000898789,153,2000000001922130,87682.0,6,0,,154_2000000000898789,153_2000000001922130,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,12,156,2000000001438700,153,2000000001355746,118299.0,3,0,,156_2000000001438700,153_2000000001355746,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,15,165,2000000000268569,160,2000000001369434,1.0,2,0,,165_2000000000268569,160_2000000001369434,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,6,161,2000000000282619,135,2000000000101002,1.0,7,0,,161_2000000000282619,135_2000000000101002,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,6,136,2000000001160948,159,2000000001488873,25713.0,7,3,,136_2000000001160948,159_2000000001488873,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,9,160,2000000001519614,160,2000000001615194,91037.0,7,0,,160_2000000001519614,160_2000000001615194,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,21,105,2000000001888754,165,2000000000505996,163033.0,1,0,,105_2000000001888754,165_2000000000505996,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-01,12,161,2000000000193242,166,2000000000727997,181967.0,2,0,,161_2000000000193242,166_2000000000727997,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,21,162,2000000001743715,146,2000000000816980,107748.0,2,0,,162_2000000001743715,146_2000000000816980,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,132,2000000001330698,132,2000000001910498,1.0,4,0,,132_2000000001330698,132_2000000001910498,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,21,161,2000000000234747,136,2000000001613190,235202.0,2,0,,161_2000000000234747,136_2000000001613190,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-12,0,135,2000000001091623,160,2000000001567322,238738.0,2,0,,135_2000000001091623,160_2000000001567322,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-06,15,160,2000000000301236,165,2000000002095559,9352686.0,4,0,01,160_2000000000301236,165_2000000002095559,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,9,154,2000000001894672,136,2000000000371408,4105447.0,4,0,SP,154_2000000001894672,136_2000000000371408,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-16,18,136,2000000001992872,160,2000000000656662,274550.0,5,3,,136_2000000001992872,160_2000000000656662,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,15,153,2000000001187418,165,2000000000686900,125644.0,4,0,,153_2000000001187418,165_2000000000686900,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,15,134,2000000001151566,135,2000000001543122,1.0,2,0,,134_2000000001151566,135_2000000001543122,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,21,161,2000000001010886,165,2000000001025850,4530112.0,1,0,02,161_2000000001010886,165_2000000001025850,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,6,136,2000000001515785,159,2000000001622643,88464.0,4,0,,136_2000000001515785,159_2000000001622643,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-26,12,161,2000000000679801,158,2000000000990662,227054.0,2,0,,161_2000000000679801,158_2000000000990662,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-07,12,160,2000000001006996,133,2000000001897506,184217.0,2,0,,160_2000000001006996,133_2000000001897506,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,18,147,2000000002039460,165,2000000000665392,172887.0,4,0,,147_2000000002039460,165_2000000000665392,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,15,136,2000000001514300,159,2000000000933721,88764.0,4,0,,136_2000000001514300,159_2000000000933721,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,136,2000000000261832,134,2000000000193794,119583.0,2,0,,136_2000000000261832,134_2000000000193794,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,3,160,2000000002121249,165,2000000001679545,48803.0,7,0,,160_2000000002121249,165_2000000001679545,0.0005516549648946841,5.0150451354062184e-05,0.00025075225677031093,0.0001641287498860217,0.0,0.0
2023-03-03,15,158,2000000000976508,165,2000000000723078,7705.0,5,0,,158_2000000000976508,165_2000000000723078,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,18,149,2000000000070739,133,2000000000935864,77495.0,2,0,,149_2000000000070739,133_2000000000935864,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,12,165,2000000001879935,136,2000000001255774,76267.0,7,1,,165_2000000001879935,136_2000000001255774,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,9,153,2000000001389746,134,2000000001183059,271990.0,4,0,SP,153_2000000001389746,134_2000000001183059,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,9,165,2000000001745458,165,2000000000128588,932227.0,2,0,,165_2000000001745458,165_2000000000128588,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,3,135,2000000001185654,165,2000000001527056,167379.0,6,0,,135_2000000001185654,165_2000000001527056,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,18,161,2000000001098276,133,2000000000707581,99435.0,2,0,,161_2000000001098276,133_2000000000707581,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,6,161,2000000001481439,135,2000000001023330,8943765.0,2,1,,161_2000000001481439,135_2000000001023330,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,9,134,2000000000715479,116,2000000000685956,9293804.0,4,0,02,134_2000000000715479,116_2000000000685956,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,153,2000000001461741,136,2000000001409926,372541.0,4,0,,153_2000000001461741,136_2000000001409926,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,6,153,2000000001173291,160,2000000000668576,732155.0,2,0,01,153_2000000001173291,160_2000000000668576,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,6,136,2000000001378016,159,2000000001653022,37281.0,7,3,,136_2000000001378016,159_2000000001653022,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,12,161,2000000001986834,135,2000000001188552,113685.0,7,1,,161_2000000001986834,135_2000000001188552,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,3,136,2000000001555851,153,2000000000695732,71676.0,7,3,,136_2000000001555851,153_2000000000695732,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,9,158,2000000000268323,133,2000000000436774,680948.0,4,4,,158_2000000000268323,133_2000000000436774,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,21,148,2000000002031937,136,2000000000708092,1303413.0,4,0,02,148_2000000002031937,136_2000000000708092,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,6,136,2000000001501472,159,2000000001575897,1717.0,7,3,,136_2000000001501472,159_2000000001575897,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-22,9,135,2000000000548643,153,2000000001358608,1341289.0,4,0,,135_2000000000548643,153_2000000001358608,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,6,166,2000000001813136,148,2000000001682567,4408301.0,4,0,01,166_2000000001813136,148_2000000001682567,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-01,9,166,2000000000186150,136,2000000000203431,217274.0,2,1,,166_2000000000186150,136_2000000000203431,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,6,157,2000000001420696,153,2000000001557674,186083.0,7,0,,157_2000000001420696,153_2000000001557674,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,165,2000000000685512,165,2000000000913694,191103.0,2,0,,165_2000000000685512,165_2000000000913694,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,18,135,2000000001435902,133,2000000001985500,172804.0,4,0,,135_2000000001435902,133_2000000001985500,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-04,0,149,2000000001422429,134,2000000001676966,201894.0,4,0,,149_2000000001422429,134_2000000001676966,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,6,158,2000000001340303,165,2000000000622269,1.0,4,0,,158_2000000001340303,165_2000000000622269,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,133,2000000001445866,133,2000000001216447,2146.0,5,0,02,133_2000000001445866,133_2000000001216447,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,3,136,2000000001015237,159,2000000001588685,1.0,7,3,,136_2000000001015237,159_2000000001588685,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,107,2000000001991352,164,2000000000624511,2928879.0,1,0,,107_2000000001991352,164_2000000000624511,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,6,165,2000000002039002,159,2000000001057558,1.0,7,0,,165_2000000002039002,159_2000000001057558,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-09,3,136,2000000001465892,135,2000000002047615,44097.0,5,0,,136_2000000001465892,135_2000000002047615,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,6,148,2000000001263621,134,2000000000295326,171627.0,5,0,,148_2000000001263621,134_2000000000295326,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,6,136,2000000000986575,153,2000000001169257,145639.0,7,0,,136_2000000000986575,153_2000000001169257,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-20,9,153,2000000000947906,159,2000000002121249,139218.0,2,0,,153_2000000000947906,159_2000000002121249,5.0150451354062184e-05,0.00025075225677031093,0.0,0.00010030090270812437,0.0,0.0
2023-03-08,6,136,2000000001421432,159,2000000001120903,1.0,7,3,,136_2000000001421432,159_2000000001120903,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,15,149,2000000001764274,166,2000000001592298,228427.0,4,0,,149_2000000001764274,166_2000000001592298,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,18,160,2000000001324232,159,2000000000874508,277766.0,4,0,,160_2000000001324232,159_2000000000874508,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-26,9,153,2000000000924738,165,2000000000974930,9529199.0,4,0,SP,153_2000000000924738,165_2000000000974930,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,148,2000000001427197,165,2000000001607982,149997.0,4,0,01,148_2000000001427197,165_2000000001607982,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-08,21,160,2000000001026918,153,2000000000128703,9789928.0,2,0,,160_2000000001026918,153_2000000000128703,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,3,136,2000000001175317,164,2000000001605176,387423.0,7,3,,136_2000000001175317,164_2000000001605176,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,15,136,2000000001828899,160,2000000000680897,1.0,4,0,,136_2000000001828899,160_2000000000680897,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,6,136,2000000001505944,160,2000000000512405,171814.0,7,3,,136_2000000001505944,160_2000000000512405,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,12,159,2000000002020630,132,2000000000813656,74777.0,7,0,,159_2000000002020630,132_2000000000813656,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,18,105,2000000002121249,165,2000000001211186,1253376.0,1,0,,105_2000000002121249,165_2000000001211186,0.00020060180541624874,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,12,135,2000000000142907,136,2000000000326792,109013.0,5,0,,135_2000000000142907,136_2000000000326792,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-25,18,148,2000000000618478,134,2000000001389960,143286.0,4,0,01,148_2000000000618478,134_2000000001389960,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-17,9,165,2000000002090688,134,2000000001389887,1.0,2,0,,165_2000000002090688,134_2000000001389887,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-23,9,149,2000000001582418,132,2000000001625939,102664.0,2,0,,149_2000000001582418,132_2000000001625939,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-01,9,160,2000000001947654,159,2000000001012289,234731.0,7,0,,160_2000000001947654,159_2000000001012289,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,18,159,2000000001433581,160,2000000001062343,1603599.0,4,0,,159_2000000001433581,160_2000000001062343,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-02,18,133,2000000000345056,132,2000000001711081,182696.0,4,0,,133_2000000000345056,132_2000000001711081,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,9,136,2000000000279805,153,2000000001365112,62265.0,3,4,,136_2000000000279805,153_2000000001365112,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-13,12,162,2000000001972599,133,2000000001406568,1.0,2,0,,162_2000000001972599,133_2000000001406568,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-14,12,148,2000000001317329,132,2000000001517019,176758.0,2,0,,148_2000000001317329,132_2000000001517019,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,9,133,2000000001957862,160,2000000001110294,83176.0,4,0,SP,133_2000000001957862,160_2000000001110294,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-24,9,161,2000000000593001,136,2000000001164445,179542.0,2,0,01,161_2000000000593001,136_2000000001164445,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-03,3,136,2000000001199743,159,2000000001386237,22815.0,7,3,,136_2000000001199743,159_2000000001386237,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
2023-03-10,15,154,2000000001456775,160,2000000000205310,107962.0,4,0,,154_2000000001456775,160_2000000000205310,5.0150451354062184e-05,5.0150451354062184e-05,0.0,5.0150451354062184e-05,0.0,0.0
